Office,Precinct,Early Ballots Cast,Election Ballots Cast,Total Ballots Cast,Registered Voters,Percent Turnout,FOR,AGAINST,Totals
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0817,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0818,134,101,235,527,44.59%,124,53,177
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0819,97,45,142,238,59.66%,89,27,116
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0820,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0821,354,203,557,1206,46.19%,317,77,394
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0822,584,282,866,1544,56.09%,471,154,625
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0823,1849,1015,2864,4710,60.81%,1747,366,2113
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0824,86,53,139,289,48.10%,86,15,101
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0825,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0826,153,89,242,342,70.76%,166,52,218
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0827,8,6,14,28,50.00%,9,1,10
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0828,1074,343,1417,1875,75.57%,928,199,1127
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0829,107,56,163,266,61.28%,105,18,123
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0830,0,0,0,1,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0831,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0833,8,1,9,20,45.00%,6,2,8
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0835,87,53,140,292,47.95%,87,23,110
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0836,8,3,11,19,57.89%,10,0,10
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0837,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0838,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0839,353,240,593,1122,52.85%,398,82,480
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0840,712,251,963,1621,59.41%,561,149,710
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0841,0,2,2,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0842,715,504,1219,2264,53.84%,780,186,966
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0843,0,2,2,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0844,2,4,6,13,46.15%,3,2,5
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0845,85,8,93,100,93.00%,46,5,51
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0846,70,29,99,210,47.14%,57,11,68
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0847,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0848,782,431,1213,1873,64.76%,761,247,1008
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0849,553,514,1067,2073,51.47%,614,208,822
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0850,87,38,125,205,60.98%,66,37,103
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0851,2192,816,3008,4317,69.68%,1723,460,2183
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0852,0,4,4,2,200.00%,1,1,2
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0853,1412,605,2017,2773,72.74%,1240,316,1556
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0854,41,30,71,175,40.57%,41,10,51
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0855,4,13,17,18,94.44%,5,2,7
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0856,0,4,4,0,0.00%,3,0,3
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0857,0,0,0,1,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0858,132,18,150,372,40.32%,74,24,98
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0859,309,201,510,860,59.30%,269,109,378
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0860,0,1,1,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0861,705,319,1024,1786,57.33%,523,138,661
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0862,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0863,210,69,279,620,45.00%,140,50,190
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0864,497,609,1106,2464,44.89%,551,131,682
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0865,9,2,11,23,47.83%,5,5,10
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0866,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0867,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0868,573,586,1159,2292,50.57%,609,158,767
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0869,153,76,229,473,48.41%,139,22,161
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0870,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0871,3,0,3,4,75.00%,3,0,3
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0872,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0873,253,125,378,701,53.92%,198,49,247
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0874,1534,748,2282,3107,73.45%,1401,349,1750
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0875,1719,927,2646,4031,65.64%,1695,307,2002
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0876,1629,639,2268,3013,75.27%,1411,283,1694
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0877,1030,642,1672,2480,67.42%,1094,244,1338
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0878,853,350,1203,1641,73.31%,748,220,968
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0879,890,527,1417,2334,60.71%,965,206,1171
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0880,1068,472,1540,2007,76.73%,985,153,1138
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0881,1510,877,2387,3619,65.96%,1488,289,1777
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0882,940,457,1397,2328,60.01%,851,227,1078
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0883,1918,1042,2960,4651,63.64%,1592,355,1947
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0884,118,37,155,330,46.97%,70,11,81
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0886,301,154,455,713,63.81%,310,101,411
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0887,138,83,221,313,70.61%,162,27,189
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0888,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0889,22,0,22,61,36.07%,18,2,20
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0890,319,118,437,994,43.96%,247,110,357
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0891,539,392,931,1413,65.89%,621,168,789
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0892,193,130,323,696,46.41%,201,56,257
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0893,1,0,1,5,20.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0894,0,31,31,0,0.00%,14,12,26
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0895,335,325,660,784,84.1,8%,378,226,604
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0896,670,303,973,1437,67.71%,577,299,876
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0897,742,375,1117,1624,68.78%,642,150,792
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0898,0,0,0,2,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0899,4,0,4,8,50.00%,3,0,3
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0900,5,0,5,12,41.67%,3,1,4
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0901,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0902,855,521,1486,2065,71.96%,979,344,1323
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0903,10,1,11,41,26.83%,8,2,10
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0904,0,1,1,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0905,290,168,458,908,50.44%,269,93,362
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0906,12,6,18,26,69.23%,12,5,17
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0909,5,7,12,19,63.16%,8,3,11
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0910,55,34,89,226,39.38%,48,24,72
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0911,227,79,306,570,53.68%,184,53,237
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0912,675,221,896,1235,72.55%,527,127,654
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0913,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0914,169,67,236,221,106.79%,143,35,178
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0915,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0916,604,182,786,1045,75.22%,417,115,532
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0917,280,137,417,481,86.69%,275,90,365
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0918,489,135,624,883,70.67%,437,116,553
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0919,0,3,3,3,100.00%,2,1,3
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0920,6,0,6,13,46.15%,0,3,3
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0921,71,9,80,87,91.95%,50,14,64
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0922,0,2,2,0,0.00%,1,1,2
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0923,663,87,750,826,90.80%,506,77,583
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0924,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0926,361,120,481,621,77.46%,298,77,375
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0927,84,74,158,262,60.31%,109,31,140
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0928,4,2,6,9,66.67%,4,2,6
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0929,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0930,200,77,277,567,48.85%,148,34,182
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0931,48,53,101,122,82.79%,70,23,93
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0932,0,5,5,0,0.00%,3,2,5
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0933,233,121,354,566,62.54%,241,60,301
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0934,12,1,13,41,31.71%,7,4,11
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0935,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0938,12,10,22,70,31.43%,11,0,11
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0938,73,14,87,258,33.98%,51,19,70
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0939,1,0,1,1,100.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0940,1,0,1,13,7.89%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0941,13,9,22,25,88.00%,9,9,18
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0942,88,24,92,159,57.88%,88,18,84
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0943,298,83,359,538,88.98%,243,48,291
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0944,30,8,38,39,92.31%,27,3,30
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0945,4,7,11,18,88.75%,7,0,7
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0948,3,3,8,14,42.88%,2,2,4
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0947,320,292,812,822,74.45%,359,182,541
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0948,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0949,59,37,98,201,47.78%,88,20,88
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0950,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0951,79,44,123,218,58.42%,80,15,95
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0952,24,18,40,70,57.14%,30,9,39
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0953,59,52,111,420,28.43%,73,14,87
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0954,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0955,5,20,25,18,138.89%,14,4,18
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0958,5,2,7,12,58.33%,8,0,8
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0957,251,115,378,551,88.24%,209,53,282
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0958,289,288,555,989,58.12%,290,87,357
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0959,0,4,4,0,0.00%,2,1,3
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0980,0,1,1,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0981,23,11,34,53,84.15%,20,4,24
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0982,24,13,37,73,50.88%,22,9,31
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0983,0,1,1,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0984,142,85,207,225,92.00%,125,37,182
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0985,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0988,305,180,485,1073,43.34%,293,70,383
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0989,335,82,417,584,71.40%,218,79,295
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0970,212,78,288,704,40.91%,149,32,181
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0971,27,21,48,129,37.21%,29,4,33
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0972,10,7,17,29,58.82%,10,2,12
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0973,49,24,73,107,68.22%,51,15,66
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0974,100,71,171,299,57.19%,110,42,152
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0975,72,41,113,170,66.47%,71,30,101
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0976,0,1,7,1,7,0,0.00%,9,2,1,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0977,104,83,187,535,34.95%,89,29,118
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0978,201,102,303,506,59.88%,199,36,235
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0979,5,6,11,26,42.31%,5,3,8
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0980,595,356,951,1323,71.88%,624,118,742
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0981,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0982,534,218,752,1021,73.65%,450,123,573
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0983,41,28,69,165,41.82%,50,5,55
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0984,43,49,92,198,46.46%,57,10,67
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0985,172,67,239,336,71.13%,154,49,203
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0986,129,86,215,404,53.22%,138,21,159
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0987,465,191,656,1138,57.64%,330,116,446
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0989,18,8,26,36,72.22%,12,6,18
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0990,37,15,52,154,33.77%,31,5,36
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0991,0,0,0,1,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0992,309,202,511,1015,50.34%,356,59,415
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0993,272,91,363,551,65.88%,225,67,292
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0994,6,5,11,8,137.50%,5,3,8
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0995,596,190,786,1269,61.94%,466,117,583
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0997,429,328,757,1439,52.61%,463,79,542
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0998,15,9,24,35,68.57%,15,3,18
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0999,30,16,46,65,70.77%,34,3,37
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1000,105,0,105,458,22.93%,59,13,72
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1001,496,294,790,1566,50.45%,423,104,527
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1002,464,314,778,1738,44.76%,486,99,585
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1003,0,0,0,1,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1,004,224,1,53,377,656,57.47%,220,1,03,323
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1005,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1006,3,0,3,5,60.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1007,555,295,850,1371,62.00%,534,116,650
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1010,124,74,198,317,62.46%,129,32,161
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1011,12,3,15,29,51.72%,8,3,11
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1012,395,318,713,1235,57.73%,423,84,507
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1013,8,14,22,60,36.67%,12,2,14
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1,014,9,7,1,6,36,44.44%,5,4,9
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1015,11,7,18,29,62.07%,11,2,13
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1016,591,364,955,1626,58.73%,589,114,703
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1017,127,50,177,232,76.29%,98,24,122
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1018,209,92,301,468,64.32%,163,45,208
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1019,426,4,430,1518,28.33%,252,38,290
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1020,0,0,0,1,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1021,1,0,1,2,50.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1022,190,30,220,426,51.64%,140,38,178
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1023,894,401,1295,1964,65.94%,842,161,1003
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1024,113,77,190,259,73.36%,123,52,175
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1025,4,0,4,18,22.22%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1026,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1027,0,1,1,1,100.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1028,0,1,1,0,0.00%,0,1,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1029,1021,641,1662,1802,92.23%,1086,209,1295
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1030,397,105,502,655,76.64%,299,77,376
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1032,0,1,1,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1033,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1034,0,0,0,1,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1035,24,13,37,139,26.62%,22,3,25
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1036,144,46,190,431,44.08%,106,27,133
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1037,27,16,43,73,58.90%,28,9,37
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1038,133,43,176,266,66.17%,81,16,97
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1039,3,5,8,20,40.00%,6,1,7
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1040,43,45,88,159,55.35%,60,10,70
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1041,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1042,227,50,277,498,55.62%,162,41,203
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1043,12,2,14,31,45.16%,10,1,11
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1044,29,5,34,59,57.63%,25,3,28
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1045,611,321,932,1439,64.77%,555,107,662
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1046,19,18,37,54,68.52%,17,7,24
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1047,563,288,851,1242,68.52%,556,98,654
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1,048,3,1,4,1,8,22.22%,2,0,2
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1049,57,71,128,266,48.12%,82,23,105
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1050,148,153,301,506,59.49%,177,59,236
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1,051,0,1,2,1,2,0,0.00%,8,3,1,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1052,0,2,2,0,0.00%,2,0,2
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1054,0,0,0,1,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1055,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1056,4,0,4,6,66.67%,3,1,4
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1057,34,7,41,115,35.65%,20,9,29
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1058,540,246,786,1190,66.05%,463,157,620
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1,059,7,3,1,0,23,43.48%,7,2,9
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1060,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1061,665,300,965,1613,59.83%,670,131,801
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1062,59,26,85,168,50.60%,44,11,55
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1063,226,63,289,792,36.49%,159,42,201
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",1064,45,1,46,120,38.33%,29,7,36
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",Totals:,651886,362024,1013910,1628454,,626311,167967,794278
